SubjectID,AssignmentID,ProblemID,Attempts,CorrectEventually,Label
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,487,28,1,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,487,100,2,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,487,101,3,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,487,102,1,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,31,1,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,32,1,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,33,1,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,34,1,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,36,2,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,37,1,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,38,5,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,39,1,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,40,1,True,True
1f0e4c406443bc8a01467fd0f5b45a0aa4e95fded6b2c5d85ac532727bfd3c6d,492,128,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,1,3,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,3,3,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,5,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,12,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,13,2,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,232,2,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,233,5,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,234,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,235,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,439,236,6,True,False
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,17,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,20,4,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,21,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,22,2,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,24,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,25,5,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,28,5,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,100,4,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,101,10,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,487,102,19,True,False
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,492,31,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,492,32,1,False,False
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,492,33,1,False,False
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,492,36,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,492,37,5,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,492,38,3,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,492,39,1,True,True
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,492,40,11,True,False
1fa47ac7759a6ce7a6345af6515630bf1b0493c63c56c65ec1867dd8e850486c,492,128,4,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,1,4,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,3,6,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,5,5,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,12,2,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,13,15,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,232,1,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,233,4,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,234,3,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,235,1,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,439,236,15,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,17,1,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,20,4,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,21,10,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,22,13,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,24,16,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,25,13,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,28,4,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,100,4,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,101,38,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,487,102,16,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,31,5,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,32,11,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,33,9,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,34,19,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,36,45,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,37,1,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,38,2,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,39,21,True,False
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,40,3,True,True
20300013d055d63c747accf06b9f7c94f8d736c3d5c89fe52b71857de90ecaaf,492,128,11,True,False
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,1,4,True,False
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,3,20,True,False
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,5,9,True,False
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,12,1,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,13,5,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,232,6,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,233,10,True,False
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,234,7,True,False
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,235,2,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,439,236,2,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,31,2,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,32,2,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,33,4,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,34,4,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,36,2,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,37,1,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,38,4,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,39,1,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,40,2,True,True
2092db8fa7b1c7c1facd32157dc0deaddf316e12f67d5f4eddfb2135663c8ed4,492,128,1,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,1,2,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,3,3,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,5,2,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,12,5,True,False
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,13,7,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,232,2,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,233,6,True,False
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,234,1,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,235,2,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,439,236,2,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,17,2,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,20,3,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,21,4,True,False
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,22,2,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,24,14,True,False
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,25,8,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,28,1,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,100,9,True,False
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,101,30,True,False
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,487,102,33,True,False
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,31,1,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,32,11,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,33,1,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,34,1,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,36,2,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,37,6,False,False
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,38,7,False,False
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,39,4,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,40,8,True,True
21b2a371c603c1881c816d27fa28fb5d05088aa770b7fdc4d5a04492d93612c0,492,128,4,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,1,4,True,False
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,3,4,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,5,2,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,12,1,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,13,2,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,232,1,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,233,1,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,234,1,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,235,1,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,439,236,5,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,17,1,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,20,4,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,21,2,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,22,3,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,24,5,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,25,4,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,28,4,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,100,1,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,101,17,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,487,102,4,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,31,7,True,False
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,32,4,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,33,3,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,34,20,True,False
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,36,3,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,37,6,True,False
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,38,11,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,39,2,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,40,6,True,True
21f4a3d24142021f5ac9990df481128a358c88afbe0e65bed2714e0d8ba741b7,492,128,19,True,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,1,1,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,3,2,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,5,2,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,12,2,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,13,2,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,232,3,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,233,2,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,234,1,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,235,3,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,439,236,2,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,17,1,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,20,1,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,21,1,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,22,21,True,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,24,1,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,25,7,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,28,4,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,100,6,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,101,3,False,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,487,102,38,True,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,492,32,22,False,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,492,33,1,False,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,492,34,22,True,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,492,36,2,True,True
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,492,37,8,True,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,492,38,16,True,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,492,39,10,False,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,492,40,13,False,False
22d436278c2d2678362e2b3102b5bfa9227eecad30f599801b730e0cc7acd1c6,492,128,4,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,1,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,3,2,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,5,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,12,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,13,3,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,232,10,True,False
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,233,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,234,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,235,3,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,439,236,4,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,17,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,20,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,21,2,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,22,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,24,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,25,7,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,28,3,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,100,4,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,101,10,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,487,102,17,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,31,2,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,32,23,True,False
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,33,10,True,False
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,34,6,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,36,5,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,37,1,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,38,5,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,39,3,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,40,7,True,True
23d73ca299f02110f10fe0b18902fd2ea5ad124d3a061f110083353b3899c369,492,128,13,True,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,1,1,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,3,6,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,5,2,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,12,1,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,13,6,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,232,3,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,233,4,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,234,2,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,235,1,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,439,236,7,True,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,17,5,True,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,20,2,False,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,21,6,True,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,22,6,True,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,24,14,True,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,25,4,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,28,5,False,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,100,5,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,101,11,False,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,487,102,4,False,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,31,3,False,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,32,4,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,33,5,False,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,34,4,False,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,36,14,True,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,37,3,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,38,11,False,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,39,3,False,False
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,40,3,True,True
2464d583948e7369200abe0db2a33c62a383e9915104e6869b17f8f89244de0d,492,128,7,False,False
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,1,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,3,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,5,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,12,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,13,3,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,232,5,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,233,10,True,False
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,234,1,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,235,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,439,236,8,True,False
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,17,1,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,20,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,21,1,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,22,3,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,24,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,25,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,28,4,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,100,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,101,12,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,487,102,9,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,492,31,3,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,492,32,2,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,492,33,1,True,True
257bcb82ac5a481a11654e40bf2a244aae7d108fd7b43545c8023b1289ffc718,492,34,2,True,True
